year,entity,entity2,county
1964,John McNaughton: 3,John McNaughton, 3
1964,Daniel M. Luevano: 2,Daniel M. Luevano, 2
1964,California: 9,California, 9
1964,Army: 4,Army, 4
1964,Luevano: 2,Luevano, 2
1964,Clark Kerr: 2,Clark Kerr, 2
1964,Frankie Muse: 2,Frankie Muse, 2
1964,Associate General Counsel: 2,Associate General Counsel, 2
1964,the St. Louis Housing and Land Clearance Authority: 2,the St. Louis Housing and Land Clearance Authority, 2
1964,the Civil Rights Commission: 2,the Civil Rights Commission, 2
1964,freeman: 2,freeman, 2
1964,Missouri: 4,Missouri, 4
1964,The United States: 6,The United States, 6
1964,A-11: 12,A-11, 12
1964,Several A-11: 2,Several A-11, 2
1964,Edwards Air force Base: 2,Edwards Air force Base, 2
1964,Edwards Air: 2,Edwards Air, 2
1964,The Lockheed Aircraft Corporation: 2,The Lockheed Aircraft Corporation, 2
1964,Burbank: 2,Burbank, 2
1964,Pratt: 2,Pratt, 2
1964,Whitney Aircraft Division: 2,Whitney Aircraft Division, 2
1964,the United Aircraft Corporation: 2,the United Aircraft Corporation, 2
1964,the Hughes Aircraft Company: 2,the Hughes Aircraft Company, 2
1964,Salinger: 3,Salinger, 3
1964,Eugene Black: 2,Eugene Black, 2
1964,Osborne: 2,Osborne, 2
1964,Florida: 3,Florida, 3
1964,J. Edgar Hoover: 2,J. Edgar Hoover, 2
1964,the Secret Service: 2,the Secret Service, 2
1964,Bobby Baker: 3,Bobby Baker, 3
1964,Saigon: 7,Saigon, 7
1964,the South Viet-Nam: 2,the South Viet-Nam, 2
1964,Communist: 39,Communist, 39
1964,China: 15,China, 15
1964,the Soviet Union: 19,the Soviet Union, 19
1964,South Vietnamese: 6,South Vietnamese, 6
1964,Normandy: 2,Normandy, 2
1964,Henry Cabot Lodge: 3,Henry Cabot Lodge, 3
1964,the United States Army: 2,the United States Army, 2
1964,Kennedy: 19,Kennedy, 19
1964,Rusk: 11,Rusk, 11
1964,Panamanians: 2,Panamanians, 2
1964,Mann: 3,Mann, 3
1964,St. Louis: 2,St. Louis, 2
1964,the Pathet Lao: 2,the Pathet Lao, 2
1964,Laos: 10,Laos, 10
1964,the Security Council: 2,the Security Council, 2
1964,the House of Representatives: 2,the House of Representatives, 2
1964,United States: 6,United States, 6
1964,the American Nation: 2,the American Nation, 2
1964,Insofar: 2,Insofar, 2
1964,Fulbright: 7,Fulbright, 7
1964,Richard Nixon: 4,Richard Nixon, 4
1964,George Ball: 2,George Ball, 2
1964,Great Britain: 4,Great Britain, 4
1964,the Commerce Department: 8,the Commerce Department, 8
1964,Paul Findley: 2,Paul Findley, 2
1964,Illinois: 2,Illinois, 2
1964,Keating: 2,Keating, 2
1964,Press: 2,Press, 2
1964,Hilsman: 8,Hilsman, 8
1964,Paul: 1,Paul, 1
1964,Iakovos: 1,Iakovos, 1
1964,John Plumides: 1,John Plumides, 1
1964,John Pappas: 1,John Pappas, 1
1964,Boston: 1,Boston, 1
1964,John Brademas: 1,John Brademas, 1
1964,Indiana: 4,Indiana, 4
1964,Mike Manatos: 1,Mike Manatos, 1
1964,George Vournas: 1,George Vournas, 1
1964,D.C.: 1,D.C., 1
1964,Walter Tobriner: 1,Walter Tobriner, 1
1964,the District of Columbia Board of Commissioners: 1,the District of Columbia Board of Commissioners, 1
1964,Tobriner: 1,Tobriner, 1
1964,Laurence K. Walrath: 1,Laurence K. Walrath, 1
1964,the Interstate Commerce Commission: 1,the Interstate Commerce Commission, 1
1964,Walrath: 1,Walrath, 1
1964,Commission: 3,Commission, 3
1964,James L. Robertson: 1,James L. Robertson, 1
1964,the Federal Reserve Board: 1,the Federal Reserve Board, 1
1964,Robertson: 1,Robertson, 1
1964,Board: 1,Board, 1
1964,Hugh Owens: 1,Hugh Owens, 1
1964,the Securities and Exchange Commission: 1,the Securities and Exchange Commission, 1
1964,Owens: 1,Owens, 1
1964,Oklahoma City: 1,Oklahoma City, 1
1964,the Oklahoma Securities Commission: 1,the Oklahoma Securities Commission, 1
1964,Frank Stanton: 1,Frank Stanton, 1
1964,the Columbia Broadcasting System: 1,the Columbia Broadcasting System, 1
1964,the U.S. Advisory Commission on Information: 1,the U.S. Advisory Commission on Information, 1
1964,The Department of Labor's: 1,The Department of Labor's, 1
1964,Consumers Price: 1,Consumers Price, 1
1964,the National Association of Purchasing Agents: 1,the National Association of Purchasing Agents, 1
1964,GS-12: 2,GS-12, 2
1964,GS-18: 1,GS-18, 1
1964,"the Commission on Heart Disease, Cancer: 1","the Commission on Heart Disease, Cancer", 1
1964,Stroke: 1,Stroke, 1
1964,Michael E. DeBakey: 1,Michael E. DeBakey, 1
1964,Baylor University College of Medicine: 1,Baylor University College of Medicine, 1
1964,Houston: 1,Houston, 1
1964,Tex.: 1,Tex., 1
1964,Barry Bingham: 1,Barry Bingham, 1
1964,Marion Folsom: 1,Marion Folsom, 1
1964,Emerson Foote: 1,Emerson Foote, 1
1964,Howard Rusk: 1,Howard Rusk, 1
1964,Paul Sanger: 1,Paul Sanger, 1
1964,Edward Dempsey: 1,Edward Dempsey, 1
1964,Hugh Hussey: 1,Hugh Hussey, 1
1964,Irving S. Wright: 1,Irving S. Wright, 1
1964,J. Willis Hurst: 1,J. Willis Hurst, 1
1964,Charles W. Mayo: 1,Charles W. Mayo, 1
1964,Sidney Farber: 1,Sidney Farber, 1
1964,R. Lee Clark: 1,R. Lee Clark, 1
1964,E. M. Papper: 1,E. M. Papper, 1
1964,Philip Handler: 1,Philip Handler, 1
1964,Florence Mahoney: 1,Florence Mahoney, 1
1964,Harry Truman: 1,Harry Truman, 1
1964,Samuel Bellet: 1,Samuel Bellet, 1
1964,John Meyer: 1,John Meyer, 1
1964,Marion Fay: 1,Marion Fay, 1
1964,Helen Taussig: 1,Helen Taussig, 1
1964,Jane Wright: 1,Jane Wright, 1
1964,John Carter: 1,John Carter, 1
1964,Frank Horsfall: 1,Frank Horsfall, 1
1964,Jr.: 1,Jr., 1
1964,Alfred Gruenther: 1,Alfred Gruenther, 1
1964,Arthur Hanisch: 1,Arthur Hanisch, 1
1964,James F. Oates: 1,James F. Oates, 1
1964,David Sarnoff: 1,David Sarnoff, 1
1964,the Committee for the Preservation of the White House: 2,the Committee for the Preservation of the White House, 2
1964,John F. Kennedy: 6,John F. Kennedy, 6
1964,White House: 3,White House, 3
1964,Henry Du Pont: 1,Henry Du Pont, 1
1964,James Fosburgh: 1,James Fosburgh, 1
1964,George Brown: 1,George Brown, 1
1964,William Benton: 1,William Benton, 1
1964,Marshall Field: 1,Marshall Field, 1
1964,Bruce Catton: 1,Bruce Catton, 1
1964,the Fine Arts: 1,the Fine Arts, 1
1964,Committee for the Preservation of the White House: 2,Committee for the Preservation of the White House, 2
1964,the Council of the Organization of American States: 1,the Council of the Organization of American States, 1
1964,Inter-American Committee on the Alliance for Progress The Committee's: 1,Inter-American Committee on the Alliance for Progress The Committee's, 1
1964,Colombian: 1,Colombian, 1
1964,Carlos Sanz de Santamaria: 1,Carlos Sanz de Santamaria, 1
1964,Committee: 4,Committee, 4
1964,Latin American: 4,Latin American, 4
1964,Federal: 2,Federal, 2
1964,the Federal Government: 6,the Federal Government, 6
1964,Q. Mr: 1,Q. Mr, 1
1964,Soviet: 18,Soviet, 18
1964,U.S.S.R.: 1,U.S.S.R., 1
1964,New Hampshire: 3,New Hampshire, 3
1964,States: 14,States, 14
1964,Robert Kennedy: 1,Robert Kennedy, 1
1964,Cormier: 1,Cormier, 1
1964,the Chamber of Commerce: 1,the Chamber of Commerce, 1
1964,Thomas: 1,Thomas, 1
1964,Rockefeller: 2,Rockefeller, 2
1964,France: 7,France, 7
1964,the French Government: 1,the French Government, 1
1964,Oregon: 1,Oregon, 1
1964,Khrushchev: 13,Khrushchev, 13
1964,Russians: 3,Russians, 3
1964,Western: 1,Western, 1
1964,the U.S. Public Health Service: 1,the U.S. Public Health Service, 1
1964,the Surgeon General: 1,the Surgeon General, 1
1964,the Post Office: 1,the Post Office, 1
1964,Atomic Energy: 1,Atomic Energy, 1
1964,General Eisenhower: 2,General Eisenhower, 2
1964,Goldwater: 21,Goldwater, 21
1964,Apollo-Gemini: 1,Apollo-Gemini, 1
1964,Defense McNamara: 1,Defense McNamara, 1
1964,North Vietnamese: 1,North Vietnamese, 1
1964,Taylor: 2,Taylor, 2
1964,British: 6,British, 6
1964,the American Society of Newspaper Editors: 1,the American Society of Newspaper Editors, 1
1964,the Economic Council: 1,the Economic Council, 1
1964,World War II: 4,World War II, 4
1964,the World War II: 1,the World War II, 1
1964,Puerto Rico: 1,Puerto Rico, 1
1964,the District of Columbia: 1,the District of Columbia, 1
1964,the American Territories: 1,the American Territories, 1
1964,The Presidential Scholars: 2,The Presidential Scholars, 2
1964,Milton Eisenhower: 1,Milton Eisenhower, 1
1964,Johns Hopkins University: 1,Johns Hopkins University, 1
1964,Leonard Bernstein: 1,Leonard Bernstein, 1
1964,Katherine Anne Porter: 1,Katherine Anne Porter, 1
1964,Albert W. Dent: 1,Albert W. Dent, 1
1964,Dillard University of New Orleans: 1,Dillard University of New Orleans, 1
1964,Michael P. Walsh: 1,Michael P. Walsh, 1
1964,Boston College: 1,Boston College, 1
1964,William Hagerty: 1,William Hagerty, 1
1964,Drexel Institute of Technology: 1,Drexel Institute of Technology, 1
1964,Philadelphia: 1,Philadelphia, 1
1964,Melvin W. Barnes: 1,Melvin W. Barnes, 1
1964,Portland: 1,Portland, 1
1964,Oreg: 1,Oreg, 1
1964,Pacific Oceans: 1,Pacific Oceans, 1
1964,the House Committee on Merchant Marine: 1,the House Committee on Merchant Marine, 1
1964,the Government of Colombia: 1,the Government of Colombia, 1
1964,Colombia: 2,Colombia, 2
1964,the Colombian Government: 1,the Colombian Government, 1
1964,Roger Stevens: 1,Roger Stevens, 1
1964,New York: 2,New York, 2
1964,Stevens: 1,Stevens, 1
1964,a Presidential Board on the Arts: 1,a Presidential Board on the Arts, 1
1964,Krag of: 1,Krag of, 1
